rowkey,cust_ind,ecif_cust_id,cust_nm,unify_credit_code,found_dt,survival_status,opscope,cert_capt_amt,cert_capt_ccy,org_capt_amt,org_capt_ccy,hold_type,corp_econ_type,four_commis_corp_scale,cert_province,cert_city,cert_district,busin_addr,mec_num,industry_cd,industry_big_cd,industry_mid_cd,industry_sml_cd,oprt_cust_ind,scient_corp_ind,soe_ind,poe_ind,cb_poe_ind,icpe_ind,gov_com_fin_ind,gov_com_chs_ind,gov_com_other_ind,ngo_ind,re_comp_ind,fl_ind,mainten_fund_ind,legal_rep_nm,legal_rep_cust_id,act_ctrl_psn_nm,act_ctrl_psn_cust_id,vol_manager_id,vol_manager_org_id,manu_manager_id,manu_manager_org_id,pyrl_sign_ind,rplymt_tax_sign_ind,itnst_sign_ind,corp_ebnkg_sign_ind,mb_sign_ind,snd_bl_sign_ind,snd_bl_cust_sign_ind,pyrl_sign_dt,corp_ebnkg_sign_dt,mb_sign_dt,snd_bl_sign_dt,agt_cnt_12m,agt_amt_12m,agt_num_12m,agt_vld_ind_12m,corp_ebnkg_trans_y_ind,corp_mb_trans_y_ind,pyst_cust_y_ind,swap_corp_cust_ind,cash_cst_ind,sk_cust_ind,forex_cust_y_ind,open_acct_dt,lvl1_cust_ind,bsc_dep_acct_ind,manu_settle_amt,manu_settle_amt_avg_cnt,zero_dep_cust_ind,genal_cust_ind,ptntl_cst_ind,val_cust_ind,mediun_cust_ind,key_cust_ind,exchg_c_bal,exchg_c_bal_yavg,c_exchg_cny_12m_yaug,exchg_cny_dmd_12m_yaug,crg_cst_ind,project_loan_cust_ind,green_loan_cust_ind,ph_loan_cust_ind,manufacture_indu_loan_cust_ind,bill_fin_cust_ind,supply_core_cust_ind,supply_chain_cust_ind,our_bank_credit_lmt,our_bank_credit_bal,our_bank_usd_lmt,our_bank_avl_lmt,exchg_c_loan_bal,exchg_c_loan_yavg,cny_c_loan_bal,amt_mid_i,eva,corp_report_dt,report_crdt_amt,report_crdt_bal,report_crdt_our_bank_amt,report_crdt_our_bank_bal,abnormity_cust_ind,risk_cust_ind,aml_high_lvl_cust_ind,wire_fraud_risk_ind,veason_cust_ind,sleep_cust_ind,loan_overdue_cust_ind,badloan_cust_ind,hhnw_tech_entp_ind,spldnctgdtin_sme_ind,spldnctgdtin_shpe_ind,st_tp_sme_ind,invt_tp_sme_ind,ctytechinvtdmtentp_ind,mecidyidvchpnentp_ind,latest_fnc_round,latest_round_fnc_amt,latest_round_fnc_cny,latest_round_fnc_inv,ipo_ind,starr_market_ind,chinext_ind,neeq_ind,debt_issu_corp_ind,ues_rplymt_tax_y_ind,SH_SCI_RNG,SCIENT_REVOKE_12M_IND,SCIENT_COUNTERFEIT_3Y_IND,SCIENT_DECLINE_LVL_3Y_IND,NO_SCI_TECH_ACHI_2Y_IND,SCI_TECH_RANK_TAIL_2Y_IND,RESE_DEV_PAT_LOW_2Y_IND,HIGH_VAL_PAT_RET_0_2Y_IND,PAT_LAW_BINVA_3Y_IND,CST_MGRP_ID,CST_MGRP_NM,SETL_ACTV_ACCT_IND,MRAQ_LOAN_CUST_IND,MANU_SETTLE_AMT_MON_NUM,PYRL_MON_NUM_12M,PYRL_AMT_M,CFM_CRG_PCT,NUM_PYRL_AMT_12M_AVG,LATEST_PYRL_DT,UNION_MEC_NUM,UES_RPLYMT_TAX_M_IND,CORP_EBNKG_M_IND,CORP_MB_M_IND,CUST_STATUS,IDYCMRC_CAN_IND,dt
MOCK_TAG_0107,MOCK_CUST_0107,MOCK_ECIF_0107,杭州珩昕精密制造有限公司,91330108700001071X,20220102,存续,工业零部件、自动化设备的研发与制造,400000.00000000,CNY,248000.00000000,CNY,私人控股,私营有限责任公司,小型,330000,330100,330108,杭州市滨江区江陵路187号4幢108室,58,C,34,348,3484,1,0,0,1,0,0,0,0,0,0,0,0,0,黄瑞博,MOCK_PERSON_0107,黄瑞博,MOCK_PERSON_0107,MOCK_ORG_ZJ_HZ_04,MOCK_ORG_ZJ_HZ,MOCK_ORG_ZJ_HZ_04,MOCK_ORG_ZJ_HZ,1,0,0,1,0,0,20260427,,20231220,,,190,1615002.91000000,38,1,1,0,0,0,0,0,0,20231211,1,1,2578012.00000000,5,0,1,0,0,0,0,40000.30000000,65974.76000000,46995.72000000,46995.72000000,1,0,0,0,1,0,0,0,249200.00000000,109897.20000000,109897.20000000,139302.80000000,109897.20000000,66243.59000000,109897.20000000,0.00000000,0.00000000,20260917,261200.00000000,116737.20000000,249200.00000000,109897.20000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00000000,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,MOCK_GROUP_29,产业集团29,1,0,12,5,348840.69000000,0.95405819,8500.01531579,20260910,58,0,1,0,正常,0,20260917
MOCK_TAG_0108,MOCK_CUST_0108,MOCK_ECIF_0108,上海珩途商贸有限公司,9131011270000108X6,20191123,存续,日用百货、五金及电子产品批发,2100000.00000000,CNY,882000.00000000,CNY,私人控股,私营有限责任公司,小型,310000,310100,310112,上海市闵行区联航路188号5幢109室,46,F,51,513,5135,1,0,0,1,0,0,0,0,0,0,0,0,0,徐瑞博,MOCK_PERSON_0108,杨瑞博,MOCK_PERSON_0106,MOCK_ORG_SH_MH_05,MOCK_ORG_SH_MH,MOCK_ORG_SH_MH_05,MOCK_ORG_SH_MH,1,1,0,1,1,0,20251029,20240407,20240404,20240406,,352,2773206.25000000,32,1,1,1,0,0,0,0,0,20240331,1,1,2062234.00000000,4,0,1,0,0,0,0,737101.27000000,574851.76000000,572593.32000000,567000.98000000,0,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,20260917,1050000.00000000,609000.00000000,0.00000000,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1533000.00000000,CNY,嘉禾产业投资01,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,1,0,12,11,208800.15000000,0.00000000,7878.42684659,20260915,46,0,1,1,正常,0,20260917
MOCK_TAG_0109,MOCK_CUST_0109,MOCK_ECIF_0109,上海颂川医疗科技有限公司,91310115700001098H,20061206,存续,医疗器械研发、技术咨询及销售,1700000.00000000,CNY,1156000.00000000,CNY,私人控股,私营有限责任公司,小型,310000,310100,310115,上海市浦东新区金海路189号6幢110室,8,C,35,358,3589,1,1,0,1,0,0,0,0,0,0,0,0,0,朱瑞博,MOCK_PERSON_0109,胡瑞博,MOCK_PERSON_0110,MOCK_ORG_SH_PD_06,MOCK_ORG_SH_PD,MOCK_ORG_SH_PD_06,MOCK_ORG_SH_PD,0,1,0,1,1,0,,20220708,20220705,20220707,,0,0.00000000,0,0,1,1,0,0,0,0,0,20220626,1,1,3265370.00000000,5,0,1,0,0,0,0,663000.26000000,824338.11000000,599758.40000000,599758.40000000,1,0,0,0,0,0,0,0,2040000.00000000,619344.00000000,619344.00000000,1420656.00000000,619344.00000000,780681.85000000,619344.00000000,0.00000000,0.00000000,20260917,2788000.00000000,828784.00000000,2040000.00000000,619344.00000000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,0.00000000,,,0,0,0,0,0,0,40–59,0,0,0,0,0,0,0,0,,,1,0,12,0,0.00000000,0.73170732,0.00000000,,8,0,1,1,正常,0,20260917
MOCK_TAG_0110,MOCK_CUST_0110,MOCK_ECIF_0110,上海颂原食品有限公司,91310114700001100N,20140916,存续,食品加工、预包装食品销售,169700000.00000000,CNY,62789000.00000000,CNY,私人控股,私营有限责任公司,大型,310000,310100,310114,上海市嘉定区嘉罗公路190号7幢111室,2092,C,14,149,1499,1,0,0,1,0,0,0,0,0,0,0,0,0,胡瑞博,MOCK_PERSON_0110,朱瑞博,MOCK_PERSON_0109,MOCK_ORG_SH_JD_07,MOCK_ORG_SH_JD,MOCK_ORG_SH_JD_07,MOCK_ORG_SH_JD,0,1,0,1,1,0,,20220911,20220908,20220910,,0,0.00000000,0,0,1,1,0,0,0,0,0,20220903,1,1,2121528.00000000,3,1,1,0,0,0,0,0.00000000,122.98000000,123.11000000,123.11000000,0,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,20260917,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00000000,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,1,0,12,0,0.00000000,0.00000000,0.00000000,,2092,0,1,1,正常,0,20260917
MOCK_TAG_0111,MOCK_CUST_0111,MOCK_ECIF_0111,苏州颂辰食品股份有限公司,91320571700001119X,20200315,存续,食品加工、预包装食品销售,132400000.00000000,CNY,108568000.00000000,CNY,私人控股,私营股份有限公司,大型,320000,320500,320571,苏州市工业园区星湖街191号8幢112室,1739,C,14,149,1499,1,0,0,1,0,0,0,0,0,0,0,0,0,林瑞博,MOCK_PERSON_0111,何明博,MOCK_PERSON_0016,MOCK_ORG_JS_SZ_08,MOCK_ORG_JS_SZ,MOCK_ORG_JS_SZ_08,MOCK_ORG_JS_SZ,1,1,0,1,0,0,20260421,20231026,20231023,,,6345,41819897.46000000,1269,1,1,0,0,1,0,0,0,20231017,1,1,2408096.00000000,4,0,1,0,0,0,0,95751681.02000000,51099067.62000000,48587390.76000000,42368000.45000000,0,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,20260917,23832000.00000000,14299200.00000000,0.00000000,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00000000,,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,MOCK_GROUP_24,产业集团24,1,0,12,5,8660925.05000000,0.00000000,6591.00038771,20260910,1739,0,1,0,正常,0,20260917
MOCK_TAG_0112,MOCK_CUST_0112,MOCK_ECIF_0112,杭州颂宁信息科技有限公司,913301087000011271,20161023,存续,软件开发、信息系统集成及技术咨询,12300000.00000000,CNY,9471000.00000000,CNY,私人控股,私营有限责任公司,中型,330000,330100,330108,杭州市滨江区江陵路192号1幢113室,412,I,65,651,6513,1,1,0,1,0,0,0,0,0,0,0,0,0,何瑞博,MOCK_PERSON_0112,郑明博,MOCK_PERSON_0007,MOCK_ORG_ZJ_HZ_01,MOCK_ORG_ZJ_HZ,MOCK_ORG_ZJ_HZ_01,MOCK_ORG_ZJ_HZ,0,1,0,1,1,0,,20250624,20250621,20250623,,0,0.00000000,0,0,1,1,0,0,0,0,0,20250615,1,1,2079832.00000000,4,0,1,0,0,1,0,3567000.81000000,3827826.19000000,3337723.82000000,3337723.82000000,1,0,0,0,0,0,0,0,6543600.00000000,1442863.80000000,1442863.80000000,5100736.20000000,1442863.80000000,1703689.18000000,1442863.80000000,0.00000000,0.00000000,20260917,15891600.00000000,5555983.80000000,6543600.00000000,1442863.80000000,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,,0.00000000,,,0,0,0,0,0,0,40–59,0,0,0,0,0,0,0,0,MOCK_GROUP_45,产业集团45,1,0,12,0,0.00000000,0.41176471,0.00000000,,412,0,1,1,正常,0,20260917
MOCK_TAG_0113,MOCK_CUST_0113,MOCK_ECIF_0113,上海颂知信息科技有限公司,91310112700001135C,20160709,存续,软件开发、信息系统集成及技术咨询,25900000.00000000,CNY,16058000.00000000,CNY,私人控股,私营有限责任公司,中型,310000,310100,310112,上海市闵行区联航路193号2幢114室,333,I,65,651,6513,1,1,0,1,0,0,0,0,0,0,0,0,0,赵安博,MOCK_PERSON_0113,钱安博,MOCK_PERSON_0114,MOCK_ORG_SH_MH_02,MOCK_ORG_SH_MH,MOCK_ORG_SH_MH_02,MOCK_ORG_SH_MH,1,0,0,1,1,0,20250918,,20240523,20240525,,3036,41476192.40000000,253,1,1,1,0,0,0,0,0,20240520,1,1,1942252.00000000,4,0,1,0,0,1,0,29836800.83000000,18674298.98000000,17772651.45000000,15540000.43000000,0,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,20260917,20202000.00000000,13131300.00000000,0.00000000,0.00000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0.00000000,,,0,0,0,0,0,0,20–39,0,0,0,0,0,0,0,0,,,1,0,12,12,3415500.31000000,0.00000000,13661.45994730,20260905,333,0,1,1,正常,0,20260917
MOCK_TAG_0114,MOCK_CUST_0114,MOCK_ECIF_0114,上海颂禾食品有限公司,91310115700001143J,20101108,存续,食品加工、预包装食品销售,1800000.00000000,CNY,1584000.00000000,CNY,私人控股,私营有限责任公司,小型,310000,310100,310115,上海市浦东新区金海路194号3幢115室,58,C,14,149,1499,1,0,0,1,0,0,0,0,0,0,0,0,0,钱安博,MOCK_PERSON_0114,赵安博,MOCK_PERSON_0113,MOCK_ORG_SH_PD_03,MOCK_ORG_SH_PD,MOCK_ORG_SH_PD_03,MOCK_ORG_SH_PD,0,0,0,1,0,0,,,20231015,,,0,0.00000000,0,0,1,0,0,0,0,0,0,20231008,1,1,2735064.00000000,4,0,1,0,0,0,0,144000.00000000,355355.67000000,253130.06000000,253130.06000000,1,0,0,0,0,0,0,0,1152000.00000000,485683.20000000,485683.20000000,666316.80000000,485683.20000000,356669.83000000,485683.20000000,0.00000000,0.00000000,20260917,1872000.00000000,730483.20000000,1152000.00000000,485683.20000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00000000,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,1,0,12,0,0.00000000,0.61538462,0.00000000,,58,0,1,0,正常,0,20260917
MOCK_TAG_0115,MOCK_CUST_0115,MOCK_ECIF_0115,上海颂润商贸有限公司,91310115700001151D,20140721,存续,日用百货、五金及电子产品批发,4700000.00000000,CNY,1833000.00000000,CNY,私人控股,私营有限责任公司,小型,310000,310100,310115,上海市浦东新区金海路195号4幢116室,52,F,51,513,5135,1,0,0,1,0,0,0,0,0,0,0,0,0,孙安博,MOCK_PERSON_0115,李安博,MOCK_PERSON_0116,MOCK_ORG_SH_PD_04,MOCK_ORG_SH_PD,MOCK_ORG_SH_PD_04,MOCK_ORG_SH_PD,1,0,0,1,1,0,20260410,,20240626,20240628,,235,1787177.83000000,47,1,1,1,0,0,0,0,0,20240617,1,1,2171000.00000000,4,0,1,0,0,0,0,1504000.65000000,3503776.31000000,2778037.93000000,2778037.93000000,1,0,0,0,0,0,0,0,5395600.00000000,2015256.60000000,2015256.60000000,3380343.40000000,2015256.60000000,3505742.67000000,2015256.60000000,0.00000000,0.00000000,20260917,5771600.00000000,2176936.60000000,5395600.00000000,2015256.60000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00000000,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,1,0,12,5,0.00000000,0.93485342,7605.01204255,20260825,52,0,1,1,正常,0,20260917
MOCK_TAG_0116,MOCK_CUST_0116,MOCK_ECIF_0116,上海颂森商贸有限公司,9131011570000116X5,20060704,存续,日用百货、五金及电子产品批发,10700000.00000000,CNY,10272000.00000000,CNY,私人控股,私营有限责任公司,中型,310000,310100,310115,上海市浦东新区金海路196号5幢117室,461,F,51,513,5135,1,0,0,1,0,0,0,0,0,0,0,0,0,李安博,MOCK_PERSON_0116,孙安博,MOCK_PERSON_0115,MOCK_ORG_SH_PD_05,MOCK_ORG_SH_PD,MOCK_ORG_SH_PD_05,MOCK_ORG_SH_PD,0,1,0,1,0,1,,20240112,20240109,,20240113,0,0.00000000,0,0,1,0,0,0,0,0,0,20240108,1,1,1996912.00000000,4,0,1,0,0,1,0,3210000.76000000,3185829.20000000,2269357.78000000,2269357.78000000,1,0,0,0,0,0,0,0,10432500.00000000,4448418.00000000,4448418.00000000,5984082.00000000,4448418.00000000,3190592.34000000,4448418.00000000,0.00000000,0.00000000,20260917,12358500.00000000,5719578.00000000,10432500.00000000,4448418.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00000000,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,1,0,12,0,0.00000000,0.84415584,0.00000000,,461,0,1,0,正常,0,20260917
MOCK_TAG_0117,MOCK_CUST_0117,MOCK_ECIF_0117,宁波颂远食品有限公司,913302127000011787,20140423,存续,食品加工、预包装食品销售,40800000.00000000,CNY,14280000.00000000,CNY,私人控股,私营有限责任公司,中型,330000,330200,330212,宁波市鄞州区首南东路197号6幢118室,480,C,14,149,1499,1,0,0,1,0,0,0,0,0,0,0,0,0,周安博,MOCK_PERSON_0117,周安博,MOCK_PERSON_0117,MOCK_ORG_ZJ_NB_06,MOCK_ORG_ZJ_NB,MOCK_ORG_ZJ_NB_06,MOCK_ORG_ZJ_NB,1,1,0,1,0,0,20251225,20241110,20241107,,,3537,25455596.79000000,393,1,1,0,0,0,0,0,0,20241105,1,1,2003254.00000000,4,0,1,0,0,1,0,21624000.42000000,21624000.42000000,21624000.42000000,21624000.42000000,0,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,20260917,12648000.00000000,9106560.00000000,0.00000000,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00000000,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,MOCK_GROUP_57,产业集团57,1,0,12,9,2758860.32000000,0.00000000,7196.94565734,20260910,480,0,1,0,正常,0,20260917
MOCK_TAG_0118,MOCK_CUST_0118,MOCK_ECIF_0118,杭州颂衡食品有限公司,913301087000011864,20131122,存续,食品加工、预包装食品销售,2200000.00000000,CNY,1188000.00000000,CNY,私人控股,私营有限责任公司,小型,330000,330100,330108,杭州市滨江区江陵路198号7幢119室,68,C,14,149,1499,1,0,0,1,0,0,0,0,0,0,0,0,0,吴安博,MOCK_PERSON_0118,郑安博,MOCK_PERSON_0119,MOCK_ORG_ZJ_HZ_07,MOCK_ORG_ZJ_HZ,MOCK_ORG_ZJ_HZ_07,MOCK_ORG_ZJ_HZ,1,1,0,1,1,0,20260528,20220518,20220515,20220517,,208,1477061.88000000,52,1,1,1,0,0,0,0,0,20220507,1,1,2596402.00000000,4,0,1,0,0,0,0,1343541.91000000,806675.99000000,770810.58000000,682000.97000000,0,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,20260917,1144000.00000000,240240.00000000,0.00000000,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00000000,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,1,0,12,4,405600.82000000,0.00000000,7101.25903846,20260915,68,0,1,1,正常,0,20260917
MOCK_TAG_0119,MOCK_CUST_0119,MOCK_ECIF_0119,杭州颂昕供应链有限公司,91330108700001194Y,20190212,存续,仓储服务、国内货物运输代理,2500000.00000000,CNY,1775000.00000000,CNY,私人控股,私营有限责任公司,小型,330000,330100,330108,杭州市滨江区江陵路199号8幢120室,56,G,58,582,5821,1,0,0,1,0,0,0,0,0,0,0,0,0,郑安博,MOCK_PERSON_0119,吴安博,MOCK_PERSON_0118,MOCK_ORG_ZJ_HZ_08,MOCK_ORG_ZJ_HZ,MOCK_ORG_ZJ_HZ_08,MOCK_ORG_ZJ_HZ,1,0,0,1,1,0,20251009,,20240503,20240505,,616,5216965.15000000,56,1,1,1,0,0,0,0,0,20240501,1,1,1507442.00000000,4,0,1,0,0,0,0,2603251.59000000,1144050.70000000,1095419.85000000,975000.60000000,0,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,20260917,1075000.00000000,440750.00000000,0.00000000,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1400000.00000000,CNY,嘉禾产业投资12,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,1,0,12,11,0.00000000,0.00000000,8469.09926948,20260825,56,0,1,1,正常,0,20260917
MOCK_TAG_0120,MOCK_CUST_0120,MOCK_ECIF_0120,宁波颂途医疗科技有限公司,91330212700001207J,20110514,存续,医疗器械研发、技术咨询及销售,3200000.00000000,CNY,3008000.00000000,CNY,私人控股,私营有限责任公司,小型,330000,330200,330212,宁波市鄞州区首南东路200号1幢101室,18,C,35,358,3589,1,1,0,1,0,0,0,0,0,0,0,0,0,王安博,MOCK_PERSON_0120,王安博,MOCK_PERSON_0120,MOCK_ORG_ZJ_NB_01,MOCK_ORG_ZJ_NB,MOCK_ORG_ZJ_NB_01,MOCK_ORG_ZJ_NB,1,0,0,1,1,0,20251208,,20250702,20250704,,126,1518441.99000000,14,1,1,1,0,0,0,0,0,20250626,1,1,1967076.00000000,5,0,1,0,0,0,0,1857600.57000000,1528338.93000000,1502926.49000000,1440000.44000000,0,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,20260917,768000.00000000,576000.00000000,0.00000000,0.00000000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,0.00000000,,,0,0,0,0,0,0,40–59,0,0,0,0,0,0,0,0,MOCK_GROUP_21,产业集团21,1,0,12,9,0.00000000,0.00000000,12051.12690476,20260820,18,0,1,1,正常,0,20260917
MOCK_TAG_0121,MOCK_CUST_0121,MOCK_ECIF_0121,上海澜川食品有限公司,91310114700001215W,20100314,存续,食品加工、预包装食品销售,49100000.00000000,CNY,23077000.00000000,CNY,私人控股,私营有限责任公司,中型,310000,310100,310114,上海市嘉定区嘉罗公路201号2幢102室,161,C,14,149,1499,1,0,0,1,0,0,0,0,0,0,0,0,0,陈安博,MOCK_PERSON_0121,陈安博,MOCK_PERSON_0121,MOCK_ORG_SH_JD_02,MOCK_ORG_SH_JD,MOCK_ORG_SH_JD_02,MOCK_ORG_SH_JD,1,1,0,1,0,0,20251108,20220926,20220923,,,1606,11231421.65000000,146,1,1,0,0,1,0,0,0,20220919,1,1,3027028.00000000,5,0,1,0,0,1,0,46448600.90000000,24554419.48000000,23564422.21000000,21113000.41000000,0,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,20260917,12275000.00000000,1473000.00000000,0.00000000,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00000000,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,MOCK_GROUP_28,产业集团28,1,0,12,11,1138800.74000000,0.00000000,6993.41323163,20260915,161,0,1,0,正常,0,20260917
MOCK_TAG_0122,MOCK_CUST_0122,MOCK_ECIF_0122,苏州澜原精密制造有限公司,913205717000012232,20190813,存续,工业零部件、自动化设备的研发与制造,2300000.00000000,CNY,1886000.00000000,CNY,私人控股,私营有限责任公司,小型,320000,320500,320571,苏州市工业园区星湖街202号3幢103室,85,C,34,348,3484,1,0,0,1,0,0,0,0,0,0,0,0,0,杨安博,MOCK_PERSON_0122,徐安博,MOCK_PERSON_0124,MOCK_ORG_JS_SZ_03,MOCK_ORG_JS_SZ,MOCK_ORG_JS_SZ_03,MOCK_ORG_JS_SZ,1,0,0,1,1,0,20251004,,20221217,20221219,,649,5972869.70000000,59,1,1,1,0,0,0,0,0,20221209,1,1,2195552.00000000,5,0,1,0,0,0,0,161000.39000000,202866.51000000,144507.65000000,144507.65000000,1,0,0,0,1,0,0,0,621000.00000000,188535.60000000,188535.60000000,432464.40000000,188535.60000000,202972.42000000,188535.60000000,0.00000000,0.00000000,20260917,2116000.00000000,1264935.60000000,621000.00000000,188535.60000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00000000,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,1,0,12,11,0.00000000,0.29347826,9203.18906009,20260820,85,0,1,1,正常,0,20260917
MOCK_TAG_0123,MOCK_CUST_0123,MOCK_ECIF_0123,苏州澜辰供应链有限公司,91320571700001231W,20060124,存续,仓储服务、国内货物运输代理,6200000.00000000,CNY,2852000.00000000,CNY,私人控股,私营有限责任公司,中型,320000,320500,320571,苏州市工业园区星湖街203号4幢104室,392,G,58,582,5821,1,0,0,1,0,0,0,0,0,0,0,0,0,黄安博,MOCK_PERSON_0123,何思博,MOCK_PERSON_0048,MOCK_ORG_JS_SZ_04,MOCK_ORG_JS_SZ,MOCK_ORG_JS_SZ_04,MOCK_ORG_JS_SZ,0,0,0,1,0,0,,,20220822,,,0,0.00000000,0,0,1,0,0,0,0,0,0,20220816,1,1,1698192.00000000,3,0,1,0,0,1,0,1488000.90000000,1488000.90000000,1488000.90000000,1488000.90000000,0,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,20260917,1302000.00000000,169260.00000000,0.00000000,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,2542000.00000000,CNY,嘉禾产业投资04,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,MOCK_GROUP_23,产业集团23,1,0,12,0,0.00000000,0.00000000,0.00000000,,392,0,1,0,正常,0,20260917
MOCK_TAG_0124,MOCK_CUST_0124,MOCK_ECIF_0124,杭州澜宁精密制造有限公司,9133010870000124XW,20100924,存续,工业零部件、自动化设备的研发与制造,4700000.00000000,CNY,2162000.00000000,CNY,私人控股,私营有限责任公司,小型,330000,330100,330108,杭州市滨江区江陵路204号5幢105室,31,C,34,348,3484,1,0,0,1,0,0,0,0,0,0,0,0,0,徐安博,MOCK_PERSON_0124,杨安博,MOCK_PERSON_0122,MOCK_ORG_ZJ_HZ_05,MOCK_ORG_ZJ_HZ,MOCK_ORG_ZJ_HZ_05,MOCK_ORG_ZJ_HZ,1,1,0,1,0,1,20260429,20241116,20241113,,20241117,100,906102.86000000,20,1,1,0,0,0,0,0,0,20241106,1,1,1786816.00000000,4,0,1,0,0,0,0,329000.70000000,1972705.27000000,1405214.71000000,1405214.71000000,1,0,0,0,1,0,0,0,6993600.00000000,1309201.92000000,1309201.92000000,5684398.08000000,1309201.92000000,1976475.28000000,1309201.92000000,0.00000000,0.00000000,20260917,10377600.00000000,1681441.92000000,6993600.00000000,1309201.92000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,3243000.00000000,CNY,嘉禾产业投资05,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,1,0,12,5,153000.10000000,0.67391304,9061.02860000,20260910,31,0,1,0,正常,0,20260917
MOCK_TAG_0125,MOCK_CUST_0125,MOCK_ECIF_0125,上海澜知信息科技有限公司,91310115700001258Q,20130211,存续,软件开发、信息系统集成及技术咨询,400000.00000000,CNY,128000.00000000,CNY,私人控股,私营有限责任公司,小型,310000,310100,310115,上海市浦东新区金海路205号6幢106室,8,I,65,651,6513,1,1,0,1,0,0,0,0,0,0,0,0,0,朱安博,MOCK_PERSON_0125,朱安博,MOCK_PERSON_0125,MOCK_ORG_SH_PD_06,MOCK_ORG_SH_PD,MOCK_ORG_SH_PD_06,MOCK_ORG_SH_PD,0,1,0,1,1,0,,20260613,20260610,20260612,,0,0.00000000,0,0,1,1,0,0,0,0,0,20260609,1,1,496932.00000000,1,0,1,0,0,0,0,40000.98000000,15538.84000000,11068.76000000,11068.76000000,0,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,20260917,272000.00000000,195840.00000000,0.00000000,0.00000000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,0.00000000,,,0,0,0,0,0,0,20–39,0,0,0,0,0,0,0,0,MOCK_GROUP_38,产业集团38,0,0,4,0,0.00000000,0.00000000,0.00000000,,8,0,1,1,正常,0,20260917
